"Area","Country code","Year","Area type","Continent","Ember region","EU","OECD","G20","G7","Category","Subcategory","Variable","Unit","Value","YoY absolute change","YoY % change"
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Hydro","%",76.31,NA,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Nuclear","%",0,NA,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Fossil","%",1.38,NA,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Renewables","%",0,NA,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Solar","%",0.02,NA,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Wind","%",0,NA,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Bioenergy","TWh",0.17,-0.01,-5.56
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Coal","TWh",2.23,-0.12,-5.11
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Gas","TWh",7.42,-0.38,-4.87
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Hydro","TWh",33.63,2.15,6.83
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Nuclear","TWh",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Fossil","TWh",0.61,-0.03,-4.69
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Renewables","TWh",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Solar","TWh",0.01,0,0
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Wind","TWh",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Total","Total Generation","TWh",44.07,1.61,3.79
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity imports","Electricity imports","Net Imports","TWh",-0.61,-0.44,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",0.85,0.05,6.25
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",5.9,-0.3,-4.84
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",4.07,-0.2,-4.68
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",0.85,0.05,6.25
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",0.85,0.05,6.25
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",153.17,-11.69,-7.09
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",0.04,0,0
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Coal","mtCO2",1.83,-0.1,-5.18
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Gas","mtCO2",3.64,-0.18,-4.71
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.81,0.05,6.58
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Nuclear","mtCO2",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",0.43,-0.02,-4.44
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Solar","mtCO2",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Wind","mtCO2",0,0,NA
"Colombia","COL",2002,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Total","Total emissions","mtCO2",6.75,-0.25,-3.57
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Clean","GW",8.94,-0.18,-1.97
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Fossil","GW",4.78,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",3.74,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",8.94,-0.18,-1.97
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Renewables","GW",8.94,-0.18,-1.97
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Wind and Solar","GW",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Bioenergy","GW",0.08,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Coal","GW",1.04,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Gas","GW",3.46,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Hydro","GW",8.86,-0.18,-1.99
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Nuclear","GW",NA,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Other Fossil","GW",0.28,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Other Renewables","GW",NA,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Solar","GW",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Wind","GW",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity demand","Demand","Demand","TWh",44.48,1.02,2.35
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity demand","Demand per capita","Demand per capita","MWh",1.08,0.01,0.93
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Clean","%",78.92,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Fossil","%",21.07,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",16.49,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",78.9,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Renewables","%",78.92,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",0.02,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Clean","TWh",35.98,2.17,6.42
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Fossil","TWh",9.61,-0.65,-6.34
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",7.52,-0.51,-6.35
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",35.97,2.17,6.42
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Renewables","TWh",35.98,2.17,6.42
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",0.01,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Bioenergy","%",0.35,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Coal","%",4.58,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Gas","%",15.24,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Hydro","%",78.55,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Nuclear","%",0,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Fossil","%",1.25,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Renewables","%",0,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Solar","%",0.02,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Wind","%",0,NA,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Bioenergy","TWh",0.16,-0.01,-5.88
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Coal","TWh",2.09,-0.14,-6.28
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Gas","TWh",6.95,-0.47,-6.33
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Hydro","TWh",35.81,2.18,6.48
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Nuclear","TWh",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Fossil","TWh",0.57,-0.04,-6.56
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Other Renewables","TWh",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Solar","TWh",0.01,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Fuel","Wind","TWh",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity generation","Total","Total Generation","TWh",45.59,1.52,3.45
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Electricity imports","Electricity imports","Net Imports","TWh",-1.11,-0.5,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",0.9,0.05,5.88
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",5.52,-0.38,-6.44
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",3.81,-0.26,-6.39
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",0.9,0.05,5.88
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",0.9,0.05,5.88
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",140.82,-12.35,-8.06
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",0.04,0,0
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Coal","mtCO2",1.71,-0.12,-6.56
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Gas","mtCO2",3.41,-0.23,-6.32
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.86,0.05,6.17
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Nuclear","mtCO2",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",0.4,-0.03,-6.98
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Solar","mtCO2",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Fuel","Wind","mtCO2",0,0,NA
"Colombia","COL",2003,"Country","South America","Latin America and Caribbean",0,1,0,0,"Power sector emissions","Total","Total emissions","mtCO2",6.42,-0.33,-4.89
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Clean","GW",9.03,0.09,1.01
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Fossil","GW",4.8,0.02,0.42
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",3.76,0.02,0.53
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",9.01,0.07,0.78
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Renewables","GW",9.03,0.09,1.01
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Aggregate fuel","Wind and Solar","GW",0.02,0.02,NA
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Bioenergy","GW",0.08,0,0
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Coal","GW",1.04,0,0
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Gas","GW",3.46,0,0
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Hydro","GW",8.93,0.07,0.79
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Nuclear","GW",NA,NA,NA
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Other Fossil","GW",0.3,0.02,7.14
"Colombia","COL",2004,"Country","South America","Latin America and Caribbean",0,1,0,0,"Capacity","Fuel","Other Renewables","GW",NA,NA,NA
